"ORG_SUPER_BUSCA","ORG_SUPER_PADR_NOME","ORG_PADR_BUSCA","ORG_PADR_NOME","ORG_PADR_SIGLA","ORG_PADR_CODIGO","ORG_UNIF_BUSCA","ORGAO_UNIFICADO_ID","ORGAO_UNIFICADO_FONTE","ORGAO_UNIFICADO_ID_ORIGEM","ORGAO_UNIFICADO_NOME","ORGAO_UNIFICADO_SIGLA","ORGAO_UNIFICADO_SITUACAO","ORGAO_UNIFICADO_COD_SIORG_ORIGEM","ORG_PADR_ID","ORGAO_UNIFICADO_DT_ATUALIZACAO"
"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE À FOME [MDS] [308796]","MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE À FOME","MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE À FOME [MDS] [308796]","MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE À FOME",MDS,308796,MIN DESENV ASSIS SOCI FAMIL COMBATE FOME [MDS] [55100] [SIAPE],566,SIAPE,55100,MIN DESENV ASSIS SOCI FAMIL COMBATE FOME,MDS,,308796,194,2025-02-05 20:41:33.893
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS","INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA [INMETRO] [240]","INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA",INMETRO,240,INSTIT.NAC. DE METROLOG. QUALID. E TECNOLOGIA [INMETRO] [30203] [SIAFI],349,SIAFI,30203,INSTIT.NAC. DE METROLOG. QUALID. E TECNOLOGIA,INMETRO,ATIVO,240,9,2020-08-10 19:22:48.540
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS",INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL [INPI] [382],INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL,INPI,382,INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL [INPI] [30204] [SIAFI],280,SIAFI,30204,INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL,INPI,ATIVO,382,31,2020-08-10 19:22:48.540
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS",SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS [SUFRAMA] [166],SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS,SUFRAMA,166,Superintendência da Zona Franca de Manaus [SUFRAMA] [19] [SIORG],180,SIORG,19,Superintendência da Zona Franca de Manaus,SUFRAMA,ATIVO,166,19,2025-02-04 17:00:02.017
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS",MDIC,308814,MINIST. DA IND. DO COMERCIO E DO TURISMO [MDIC] [28000] [SIAPE],16,SIAPE,28000,MINIST. DA IND. DO COMERCIO E DO TURISMO,MDIC,NÃO INFORMADO,308814,201,2019-03-15 15:40:46.843
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS","INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA [INMETRO] [240]","INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA",INMETRO,240,"INST.NAC.METROLOGIA,NORM.E QUAL.INDL. [INMETRO] [30203] [SIAPE]",24,SIAPE,30203,"INST.NAC.METROLOGIA,NORM.E QUAL.INDL.",INMETRO,NÃO INFORMADO,240,9,2018-10-18 18:35:11.517
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS","INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA [INMETRO] [240]","INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA",INMETRO,240,"Instituto Nacional de Metrologia, Qualidade e Tecnologia [INMETRO] [9] [SIORG]",149,SIORG,9,"Instituto Nacional de Metrologia, Qualidade e Tecnologia",INMETRO,ATIVO,240,9,2025-02-04 16:59:53.797
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS",INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL [INPI] [382],INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL,INPI,382,Instituto Nacional da Propriedade Industrial [INPI] [31] [SIORG],150,SIORG,31,Instituto Nacional da Propriedade Industrial,INPI,ATIVO,382,31,2025-02-04 16:59:54.057
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS",MDIC,308814,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços [MDIC] [201] [SIORG]",239,SIORG,201,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",MDIC,ATIVO,308814,201,2025-02-04 17:00:16.743
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS",MDIC,308814,MIN DESENVOLV IND COMERCIO E SERVICOS [MDIC] [17400] [SIAPE],548,SIAPE,17400,MIN DESENVOLV IND COMERCIO E SERVICOS,MDIC,,308814,201,2025-02-05 20:41:33.893
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS",INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL [INPI] [382],INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL,INPI,382,INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL [INPI] [30204] [SIAPE],31,SIAPE,30204,INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL,INPI,NÃO INFORMADO,382,31,2018-10-18 18:35:11.517
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS",SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS [SUFRAMA] [166],SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS,SUFRAMA,166,SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS [SUFRAMA] [20603] [SIAFI],553,SIAFI,20603,SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS,SUFRAMA,ATIVO,166,19,2020-08-10 19:22:48.540
"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS [MDIC] [308814]","MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS",SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS [SUFRAMA] [166],SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS,SUFRAMA,166,SUPERINTENDENCIA ZONA FRANCA DE MANAUS [SUFRAMA] [40603] [SIAPE],314,SIAPE,40603,SUPERINTENDENCIA ZONA FRANCA DE MANAUS,SUFRAMA,NÃO INFORMADO,166,19,2018-10-18 18:35:11.517
"MINISTÉRIO DO EMPREENDEDORISMO, DA MICROEMPRESA E DA EMPRESA DE PEQUENO PORTE [MEMP] [330683]","MINISTÉRIO DO EMPREENDEDORISMO, DA MICROEMPRESA E DA EMPRESA DE PEQUENO PORTE","MINISTÉRIO DO EMPREENDEDORISMO, DA MICROEMPRESA E DA EMPRESA DE PEQUENO PORTE [MEMP] [330683]","MINISTÉRIO DO EMPREENDEDORISMO, DA MICROEMPRESA E DA EMPRESA DE PEQUENO PORTE",MEMP,330683,MIN EMPREEND MICROEMP EMP PEQUENO PORTE [MEMP] [17700] [SIAPE],533,SIAPE,17700,MIN EMPREEND MICROEMP EMP PEQUENO PORTE,MEMP,,330683,215,2025-02-05 20:41:33.893
"MINISTÉRIO DO EMPREENDEDORISMO, DA MICROEMPRESA E DA EMPRESA DE PEQUENO PORTE [MEMP] [330683]","MINISTÉRIO DO EMPREENDEDORISMO, DA MICROEMPRESA E DA EMPRESA DE PEQUENO PORTE","MINISTÉRIO DO EMPREENDEDORISMO, DA MICROEMPRESA E DA EMPRESA DE PEQUENO PORTE [MEMP] [330683]","MINISTÉRIO DO EMPREENDEDORISMO, DA MICROEMPRESA E DA EMPRESA DE PEQUENO PORTE",MEMP,330683,"Ministério do Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte [MEMP] [215] [SIORG]",254,SIORG,215,"Ministério do Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte",MEMP,ATIVO,330683,215,2025-02-04 17:00:20.523
MINISTÉRIO DO ESPORTE [MESP] [308797],MINISTÉRIO DO ESPORTE,MINISTÉRIO DO ESPORTE [MESP] [308797],MINISTÉRIO DO ESPORTE,MESP,308797,Ministério do Esporte [MESP] [195] [SIORG],251,SIORG,195,Ministério do Esporte,MESP,ATIVO,308797,195,2025-02-04 17:00:19.777
MINISTÉRIO DO ESPORTE [MESP] [308797],MINISTÉRIO DO ESPORTE,MINISTÉRIO DO ESPORTE [MESP] [308797],MINISTÉRIO DO ESPORTE,MESP,308797,MINISTERIO DO ESPORTE [MESP] [55200] [SIAPE],545,SIAPE,55200,MINISTERIO DO ESPORTE,MESP,,308797,195,2025-02-05 20:41:33.893
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,MMA,1927,Ministério do Meio Ambiente e Mudança do Clima [MMA] [96] [SIORG],248,SIORG,96,Ministério do Meio Ambiente e Mudança do Clima,MMA,ATIVO,1927,96,2025-02-04 17:00:19.000
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,MMA,1927,MINISTERIO DO MEIO AMBIENTE [MMA] [40211] [SIAPE],527,SIAPE,40211,MINISTERIO DO MEIO AMBIENTE,MMA,,1927,96,2025-02-05 20:41:33.893
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS [IBAMA] [1812],INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,1812,INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS [IBAMA] [40701] [SIAPE],259,SIAPE,40701,INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS,IBAMA,NÃO INFORMADO,1812,94,2018-10-18 18:35:11.517
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO [ANA] [46876],AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO,ANA,46876,ANA [ANA] [44205] [SIAPE],260,SIAPE,44205,ANA,ANA,NÃO INFORMADO,46876,136,2018-10-18 18:35:11.517
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO [ANA] [46876],AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO,ANA,46876,AGENCIA NACIONAL DE AGUAS [ANA] [44205] [SIAFI],269,SIAFI,44205,AGENCIA NACIONAL DE AGUAS,ANA,ATIVO,46876,136,2020-08-10 19:22:48.540
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS [IBAMA] [1812],INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,1812,INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV. [IBAMA] [20701] [SIAFI],502,SIAFI,20701,INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.,IBAMA,ATIVO,1812,94,2020-08-10 19:22:48.540
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO [JBRJ] [1913],INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,JBRJ,1913,JBRJ [JBRJ] [44206] [SIAPE],413,SIAPE,44206,JBRJ,JBRJ,NÃO INFORMADO,1913,95,2018-10-18 18:35:11.517
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE [ICMBIO] [91842],INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,ICMBIO,91842,ICMBIO [ICMBIO] [44207] [SIAPE],489,SIAPE,44207,ICMBIO,ICMBIO,NÃO INFORMADO,91842,156,2018-10-18 18:35:11.517
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS [IBAMA] [1812],INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,IBAMA,1812,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis [IBAMA] [94] [SIORG],182,SIORG,94,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,IBAMA,ATIVO,1812,94,2025-02-04 17:00:02.517
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,MMA,1927,MINIST.MEIO AMB.REC.HID.E AMAZONIA LEGAL [MMA] [40111] [SIAPE],76,SIAPE,40111,MINIST.MEIO AMB.REC.HID.E AMAZONIA LEGAL,MMA,NÃO INFORMADO,888888,96,2018-10-18 18:35:11.517
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO [ANA] [46876],AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO,ANA,46876,Agência Nacional de Águas e Saneamento Básico [ANA] [136] [SIORG],194,SIORG,136,Agência Nacional de Águas e Saneamento Básico,ANA,ATIVO,46876,136,2025-02-04 17:00:05.770
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO [JBRJ] [1913],INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,JBRJ,1913,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro [JBRJ] [95] [SIORG],195,SIORG,95,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,JBRJ,ATIVO,1913,95,2025-02-04 17:00:06.050
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO [JBRJ] [1913],INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,JBRJ,1913,INSTITUTO DE PESQUISAS JARDIM BOTANICO DO RJ [JBRJ] [44206] [SIAFI],312,SIAFI,44206,INSTITUTO DE PESQUISAS JARDIM BOTANICO DO RJ,JBRJ,ATIVO,1913,95,2022-07-06 11:36:29.470
MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA [MMA] [1927],MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE [ICMBIO] [91842],INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,ICMBIO,91842,Instituto Chico Mendes de Conservação da Biodiversidade [ICMBIO] [156] [SIORG],196,SIORG,156,Instituto Chico Mendes de Conservação da Biodiversidade,ICMBIO,ATIVO,91842,156,2025-02-04 17:00:06.287
MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,MPO,308804,Ministério do Planejamento e Orçamento [MPO] [200] [SIORG],235,SIORG,200,Ministério do Planejamento e Orçamento,MPO,ATIVO,308804,200,2025-02-04 17:00:15.740
MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA [IBGE] [3],FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,3,FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA [IBGE] [25205] [SIAFI],531,SIAFI,25205,FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA,IBGE,ATIVO,3,2,2020-08-10 19:22:48.540
MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,INSTITUTO DE PESQUISA ECONÔMICA APLICADA [IPEA] [7],INSTITUTO DE PESQUISA ECONÔMICA APLICADA,IPEA,7,INSTITUTO DE PESQUISA ECONOMICA APLICADA [IPEA] [61201] [SIAFI],397,SIAFI,61201,INSTITUTO DE PESQUISA ECONOMICA APLICADA,IPEA,ATIVO,7,3,2020-08-10 19:22:48.540
MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,MPO,308804,MINISTERIO DO PLANEJAMENTO E ORCAMENTO [MP] [17300] [SIAPE],573,SIAPE,17300,MINISTERIO DO PLANEJAMENTO E ORCAMENTO,MP,,308804,200,2025-02-05 20:41:33.893
MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,INSTITUTO DE PESQUISA ECONÔMICA APLICADA [IPEA] [7],INSTITUTO DE PESQUISA ECONÔMICA APLICADA,IPEA,7,INSTITUTO DE PESQUISA ECONOMICA APLICADA [IPEA] [25206] [SIAFI],469,SIAFI,25206,INSTITUTO DE PESQUISA ECONOMICA APLICADA,IPEA,ATIVO,7,3,2023-05-02 16:25:07.287
MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,INSTITUTO DE PESQUISA ECONÔMICA APLICADA [IPEA] [7],INSTITUTO DE PESQUISA ECONÔMICA APLICADA,IPEA,7,Instituto de Pesquisa Econômica Aplicada [IPEA] [3] [SIORG],199,SIORG,3,Instituto de Pesquisa Econômica Aplicada,IPEA,ATIVO,7,3,2025-02-04 17:00:07.027
MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA [IBGE] [3],FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,3,Fundação Instituto Brasileiro de Geografia e Estatística [IBGE] [2] [SIORG],198,SIORG,2,Fundação Instituto Brasileiro de Geografia e Estatística,IBGE,ATIVO,3,2,2025-02-04 17:00:06.807
MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,INSTITUTO DE PESQUISA ECONÔMICA APLICADA [IPEA] [7],INSTITUTO DE PESQUISA ECONÔMICA APLICADA,IPEA,7,INSTITUTO DE PESQUISA ECONOMICA APLICADA [IPEA] [45206] [SIAPE],426,SIAPE,45206,INSTITUTO DE PESQUISA ECONOMICA APLICADA,IPEA,NÃO INFORMADO,7,3,2018-10-18 18:35:11.517
MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO [MPO] [308804],MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA [IBGE] [3],FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,IBGE,3,FUND. INST. BRASIL. GEOG. E ESTATISTICA [IBGE] [45205] [SIAPE],315,SIAPE,45205,FUND. INST. BRASIL. GEOG. E ESTATISTICA,IBGE,NÃO INFORMADO,3,2,2018-10-18 18:35:11.517
MINISTÉRIO DO TRABALHO E EMPREGO [MTE] [308820],MINISTÉRIO DO TRABALHO E EMPREGO,MINISTÉRIO DO TRABALHO E EMPREGO [MTE] [308820],MINISTÉRIO DO TRABALHO E EMPREGO,MTE,308820,MINISTERIO DO TRABALHO E EMPREGO [MTE] [33200] [SIAPE],534,SIAPE,33200,MINISTERIO DO TRABALHO E EMPREGO,MTE,,308820,207,2025-02-05 20:41:33.893
MINISTÉRIO DO TRABALHO E EMPREGO [MTE] [308820],MINISTÉRIO DO TRABALHO E EMPREGO,"FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO [FUNDACENTRO] [221]","FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO",FUNDACENTRO,221,FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO [F.CENTRO] [57201] [SIAPE],494,SIAPE,57201,FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO,F.CENTRO,NÃO INFORMADO,221,22,2018-10-18 18:35:11.517
MINISTÉRIO DO TRABALHO E EMPREGO [MTE] [308820],MINISTÉRIO DO TRABALHO E EMPREGO,MINISTÉRIO DO TRABALHO E EMPREGO [MTE] [308820],MINISTÉRIO DO TRABALHO E EMPREGO,MTE,308820,Ministério do Trabalho e Emprego [MTE] [207] [SIORG],249,SIORG,207,Ministério do Trabalho e Emprego,MTE,ATIVO,308820,207,2025-02-04 17:00:19.267
MINISTÉRIO DO TRABALHO E EMPREGO [MTE] [308820],MINISTÉRIO DO TRABALHO E EMPREGO,"FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO [FUNDACENTRO] [221]","FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO",FUNDACENTRO,221,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho [FUNDACENTRO] [22] [SIORG]",213,SIORG,22,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",FUNDACENTRO,ATIVO,221,22,2025-02-04 17:00:09.793
MINISTÉRIO DO TRABALHO E EMPREGO [MTE] [308820],MINISTÉRIO DO TRABALHO E EMPREGO,"FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO [FUNDACENTRO] [221]","FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO",FUNDACENTRO,221,FUND.JORGE D.FIGUEIREDO DE SEG.E MED DO TRAB. [FUNDACENTRO] [37201] [SIAFI],456,SIAFI,37201,FUND.JORGE D.FIGUEIREDO DE SEG.E MED DO TRAB.,FUNDACENTRO,ATIVO,221,22,2020-08-10 19:22:48.540
MINISTÉRIO DO TURISMO [MTUR] [72084],MINISTÉRIO DO TURISMO,MINISTÉRIO DO TURISMO [MTUR] [72084],MINISTÉRIO DO TURISMO,MTUR,72084,MTUR [MTUR] [54000] [SIAPE],262,SIAPE,54000,MTUR,MTUR,NÃO INFORMADO,72084,177,2020-07-10 15:09:03.210
MINISTÉRIO DO TURISMO [MTUR] [72084],MINISTÉRIO DO TURISMO,MINISTÉRIO DO TURISMO [MTUR] [72084],MINISTÉRIO DO TURISMO,MTUR,72084,Ministério do Turismo [MTUR] [177] [SIORG],210,SIORG,177,Ministério do Turismo,MTUR,ATIVO,72084,177,2025-02-04 17:00:09.057
